"Nome da campanha","Nome do conjunto de anúncios","Nome da conta","Nome do anúncio",Dia,Plataforma,Posicionamento,"Plataforma do dispositivo","Veiculação do anúncio",Alcance,Impressões,"Cliques (todos)",Moeda,"CPC (todos)","Valor usado (BRL)",Início,Término,Frequência,Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Configuração de atribuição","Taxa de compras por visualizações da página de destino","Taxa de compras por cliques no link","Taxa de visualizações da página de destino por cliques no link","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do conjunto de anúncios","Veiculação da campanha","CTR (taxa de cliques no link)","Adições ao carrinho","Orçamento da campanha","Tipo de orçamento da campanha","Nome da campanha","URL do site","Início dos relatórios","Término dos relatórios"
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-18,facebook,Feed,mobile_app,active,561,642,18,BRL,0.57388889,10.33,2025-12-28,Contínuo,1.14438503,,,,8,1.29125,16.09034268,2.80373832,647,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,18.41354724,active,active,1.24610592,2,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-18,2026-03-18
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-18,facebook,Feed,mobile_web,active,11,12,0,BRL,,0.04,2025-12-28,Contínuo,1.09090909,,,,,,3.33333333,0,12,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,3.63636364,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-18,2026-03-18
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,instagram,Feed,desktop,active,1,1,0,BRL,,0.07,2025-12-28,Contínuo,1,,,,,,70,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,70,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,audience_network,"Nativo, banner e intersticial",mobile_app,active,1,1,0,BRL,,0.11,2025-12-28,Contínuo,1,,,,,,110,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,110,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,Marketplace,mobile_app,active,2,2,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,"Facebook Stories",mobile_app,active,6,6,0,BRL,,0.83,2025-12-28,Contínuo,1,,,,,,138.33333333,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,138.33333333,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,"Facebook Reels",mobile_web,active,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,Feed,desktop,active,13,14,1,BRL,0.29,0.29,2025-12-28,Contínuo,1.07692308,,,,,,20.71428571,7.14285714,14,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,22.30769231,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,Marketplace,desktop,active,1,1,0,BRL,,0.33,2025-12-28,Contínuo,1,,,,,,330,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,330,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,Feed,mobile_web,active,2,2,0,BRL,,0.41,2025-12-28,Contínuo,1,,,,,,205,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,205,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,"Facebook Reels",mobile_app,active,24,25,1,BRL,1.29,1.29,2025-12-28,Contínuo,1.04166667,,,,1,1.29,51.6,4,25,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,53.75,active,active,4,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,instagram,"Instagram Stories",mobile_app,active,53,58,3,BRL,0.75666667,2.27,2025-12-28,Contínuo,1.09433962,,,,3,0.75666667,39.13793103,5.17241379,58,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,42.83018868,active,active,5.17241379,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,instagram,"Instagram Reels",mobile_app,active,29,30,2,BRL,0.8,1.6,2025-12-28,Contínuo,1.03448276,,,,1,1.6,53.33333333,6.66666667,30,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,55.17241379,active,active,3.33333333,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,facebook,Feed,mobile_app,active,231,255,5,BRL,1.998,9.99,2025-12-28,Contínuo,1.1038961,,,,4,2.4975,39.17647059,1.96078431,255,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,43.24675325,active,active,1.56862745,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,instagram,Feed,mobile_app,active,530,579,10,BRL,2.565,25.65,2025-12-28,Contínuo,1.09245283,,,,9,2.85,44.30051813,1.72711572,581,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,48.39622642,active,active,1.55440415,1,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","SET | CAT | CAMISETAS 30.1",2026-03-17,threads,"Feed do Threads",mobile_app,active,1,1,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/products?assortment=sales&product_type=1,2026-03-17,2026-03-17
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,"Facebook Reels",mobile_web,inactive,2,4,0,BRL,,0,2025-12-28,Contínuo,2,,,,,,0,0,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-03-16,facebook,"Facebook Reels",mobile_app,active,1,1,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-03-16,instagram,"Instagram Reels",mobile_app,active,2,2,0,BRL,,0.02,2025-12-28,Contínuo,1,,,,,,10,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,"Instagram Reels",mobile_app,inactive,16,17,4,BRL,0.12,0.48,2025-12-28,Contínuo,1.0625,,,,3,0.16,28.23529412,23.52941176,17,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,30,active,active,17.64705882,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,"Instagram Stories",mobile_app,inactive,24,29,1,BRL,0.58,0.58,2025-12-28,Contínuo,1.20833333,,,,1,0.58,20,3.44827586,29,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,24.16666667,active,active,3.44827586,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,Feed,mobile_app,inactive,295,336,9,BRL,0.99777778,8.98,2025-12-28,Contínuo,1.13898305,,,,7,1.28285714,26.72619048,2.67857143,337,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,30.44067797,active,active,2.08333333,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,Feed,mobile_app,inactive,242,262,12,BRL,0.72833333,8.74,2025-12-28,Contínuo,1.08264463,,,,6,1.45666667,33.35877863,4.58015267,264,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,36.11570248,active,active,2.29007634,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,"Página inicial do Explorar",mobile_app,inactive,1,1,0,BRL,,0.02,2025-12-28,Contínuo,1,,,,,,20,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,Feed,desktop,inactive,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,instagram,Explorar,mobile_app,inactive,1,1,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,"Facebook Reels",mobile_app,inactive,24,30,1,BRL,0.2,0.2,2025-12-28,Contínuo,1.25,,,,,,6.66666667,3.33333333,30,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.33333333,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,audience_network,"Nativo, banner e intersticial",mobile_app,inactive,1,1,0,BRL,,0.04,2025-12-28,Contínuo,1,,,,,,40,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,Feed,desktop,inactive,17,20,1,BRL,0.56,0.56,2025-12-28,Contínuo,1.17647059,,,,,,28,5,21,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,32.94117647,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,Feed,mobile_web,inactive,6,7,0,BRL,,0.08,2025-12-28,Contínuo,1.16666667,,,,,,11.42857143,0,7,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,13.33333333,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,Marketplace,mobile_app,inactive,3,6,0,BRL,,0.16,2025-12-28,Contínuo,2,,,,,,26.66666667,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,53.33333333,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,facebook,"Facebook Stories",mobile_app,inactive,3,3,0,BRL,,0.05,2025-12-28,Contínuo,1,,,,,,16.66666667,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,16.66666667,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-03-16,threads,"Feed do Threads",mobile_app,inactive,3,3,0,BRL,,0.11,2025-12-28,Contínuo,1,,,,,,36.66666667,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,36.66666667,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-03-16,instagram,Feed,mobile_app,active,19,21,1,BRL,0.51,0.51,2025-12-28,Contínuo,1.10526316,,,,1,0.51,24.28571429,4.76190476,21,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,26.84210526,active,active,4.76190476,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-03-16,facebook,Feed,mobile_app,active,28,32,0,BRL,,0.53,2025-12-28,Contínuo,1.14285714,,,,,,16.5625,0,32,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,18.92857143,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Feed do perfil do Facebook",mobile_app,inactive,1,1,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-03-16,instagram,"Instagram Stories",mobile_app,active,11,14,1,BRL,0.46,0.46,2025-12-28,Contínuo,1.27272727,,,,1,0.46,32.85714286,7.14285714,14,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,41.81818182,active,active,7.14285714,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,audience_network,"Nativo, banner e intersticial",mobile_app,inactive,1,1,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Anúncios no Facebook Reels",mobile_app,inactive,6,6,0,BRL,,0.1,2025-12-28,Contínuo,1,,,,,,16.66666667,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,16.66666667,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,instagram,"Instagram Stories",mobile_app,inactive,49,49,2,BRL,1.165,2.33,2025-12-28,Contínuo,1,,,,2,1.165,47.55102041,4.08163265,49,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,47.55102041,active,active,4.08163265,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,instagram,Feed,mobile_app,inactive,62,66,2,BRL,1.67,3.34,2025-12-28,Contínuo,1.06451613,,,,1,3.34,50.60606061,3.03030303,67,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,53.87096774,active,active,1.51515152,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,Feed,mobile_app,inactive,246,271,22,BRL,0.11136364,2.45,2025-12-28,Contínuo,1.10162602,,,,6,0.40833333,9.04059041,8.11808118,262,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,9.95934959,active,active,2.21402214,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,instagram,Feed,desktop,inactive,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,instagram,Feed,mobile_web,inactive,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Coluna da direita",desktop,inactive,4,6,0,BRL,,0.01,2025-12-28,Contínuo,1.5,,,,,,1.66666667,0,7,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,2.5,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,Feed,mobile_web,inactive,3,5,0,BRL,,0.18,2025-12-28,Contínuo,1.66666667,,,,,,36,0,5,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,60,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Facebook Reels",mobile_app,inactive,106,123,48,BRL,0.018125,0.87,2025-12-28,Contínuo,1.16037736,,,,2,0.435,7.07317073,39.02439024,124,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.20754717,active,active,1.62601626,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Facebook Reels",mobile_web,inactive,11,14,1,BRL,0.01,0.01,2025-12-28,Contínuo,1.27272727,,,,,,0.71428571,7.14285714,15,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0.90909091,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Reels in-stream",mobile_app,inactive,6,8,0,BRL,,0.15,2025-12-28,Contínuo,1.33333333,,,,,,18.75,0,9,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,Marketplace,desktop,inactive,2,2,0,BRL,,0.26,2025-12-28,Contínuo,1,,,,,,130,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,130,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,instagram,"Instagram Reels",mobile_app,inactive,25,26,0,BRL,,3.95,2025-12-28,Contínuo,1.04,,,,,,151.92307692,0,27,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,158,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,Marketplace,mobile_app,inactive,2,2,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,5,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,5,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-03-16,facebook,"Resultados da pesquisa",mobile_app,inactive,1,2,0,BRL,,0.01,2025-12-28,Contínuo,2,,,,,,5,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-03-16,2026-03-16
